Date,Open,High,Low,Close
2016-05-17,19987.240234,20145.769531,19847.699219,20118.800781
2016-05-16,19711.769531,19998.759766,19705.910156,19883.949219
2016-05-13,19843.490234,19881.910156,19594.609375,19719.289062
2016-05-12,20100.5,20100.5,19863.619141,19915.460938
2016-05-11,20347.759766,20347.759766,20008.919922,20055.289062
2016-05-10,19962.429688,20294.460938,19962.429688,20242.679688
2016-05-09,20279.900391,20303.189453,20125.779297,20156.810547
2016-05-06,20357.449219,20377.939453,20058.769531,20109.869141
2016-05-05,20363.859375,20534.759766,20342.75,20449.820312
2016-05-04,20556.5,20580.380859,20411.410156,20525.830078
2016-05-03,21061.769531,21061.769531,20668.369141,20676.939453
2016-04-29,21215.199219,21235.390625,21023.769531,21067.050781
2016-04-28,21488.960938,21654.070312,21255.419922,21388.029297
2016-04-27,21372.330078,21442.509766,21277.039062,21361.599609
2016-04-26,21380.019531,21419.919922,21080.880859,21407.269531
2016-04-25,21408.560547,21430.570312,21254.460938,21304.439453
2016-04-22,21448.150391,21495.789062,21358.529297,21467.039062
2016-04-21,21406.400391,21634.740234,21331.589844,21622.25
2016-04-20,21452.820312,21452.820312,21103.339844,21236.310547
2016-04-19,21438.130859,21459.039062,21259.169922,21436.210938
2016-04-18,21129.679688,21172.0,21002.769531,21161.5
2016-04-15,21374.650391,21423.060547,21234.119141,21316.470703
2016-04-14,21456.609375,21511.080078,21266.210938,21337.810547
2016-04-13,20739.339844,21171.289062,20716.910156,21158.710938
2016-04-12,20440.720703,20546.429688,20407.820312,20504.439453
2016-04-11,20255.839844,20550.949219,20240.689453,20440.810547
2016-04-08,20061.599609,20370.439453,20045.470703,20370.400391
2016-04-07,20297.820312,20370.519531,20165.759766,20266.050781
2016-04-06,20100.0,20249.839844,20100.0,20206.669922
2016-04-05,20311.859375,20311.859375,20116.869141,20177.0
2016-04-04,20786.179688,20786.179688,20455.410156,20498.919922
2016-04-01,20786.179688,20786.179688,20455.410156,20498.919922
2016-03-31,20811.460938,20872.550781,20689.220703,20776.699219
2016-03-30,20545.439453,20820.730469,20541.070312,20803.390625
2016-03-29,20386.320312,20386.320312,20250.150391,20366.300781
2016-03-24,20450.689453,20499.400391,20268.529297,20345.609375
2016-03-23,20629.400391,20693.480469,20513.609375,20615.230469
2016-03-22,20765.070312,20765.070312,20576.800781,20666.75
2016-03-21,20738.25,20772.460938,20618.560547,20684.150391
